elec gen by gen tech and cooling tech
scenario,region,sector,subsector,output,technology,1990,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2065,2080,2095,Units,
"NZ_RE_1.0,date=2025-1-4T11:50:03-06:00",Africa_Eastern,electricity,wind,electricity,wind,0.0,1.03006E-5,1.08405E-4,0.00327891,0.04013951,0.12081411,0.30354511,0.54678211,0.96844111,1.5847622000000001,2.5002536,0.0,0.0,0.0,EJ,
"NZ_RE_1.0,date=2025-1-4T11:50:03-06:00",Africa_Eastern,electricity,wind,electricity,wind_offshore,0.0,0.0,0.0,0.0,1.21101E-4,0.001276051,0.009960101,0.035064701000000004,0.113961801,0.2940837,0.68420875,0.0,0.0,0.0,EJ,
"NZ_RE_1.0,date=2025-1-4T11:50:03-06:00",Africa_Eastern,electricity,wind,electricity,wind_storage,0.0,0.0,0.0,0.0,7.83916E-5,5.085695999999999E-4,0.0038936496,0.0129445996,0.0406558996,0.1084105996,0.31224820799999997,0.0,0.0,0.0,EJ,
"NZ_RE_1.0,date=2025-1-4T11:50:03-06:00",Africa_Northern,elect_td_bld,rooftop_pv,elect_td_bld,rooftop_pv,0.0,0.0,0.0,0.0,0.0314523,0.136251,0.320778,0.44626,0.6002,0.798099,0.983466,0.0,0.0,0.0,EJ,
"NZ_RE_1.0,date=2025-1-4T11:50:03-06:00",Africa_Northern,electricity,biomass,elec_biomass (IGCC CCS),biomass (IGCC CCS) (dry cooling),0.0,0.0,0.0,0.0,0.0,0.0,3.72551E-5,3.72551E-5,2.47342E-4,0.0011826734,0.0032637529,0.0,0.0,0.0,EJ,
"NZ_RE_1.0,date=2025-1-4T11:50:03-06:00",Africa_Northern,electricity,biomass,elec_biomass (IGCC CCS),biomass (IGCC CCS) (once through),0.0,0.0,0.0,0.0,0.0,0.0,5.05569E-8,5.05105E-8,1.858171E-7,9.9997046E-6,1.100684781E-4,0.0,0.0,0.0,EJ,
"NZ_RE_1.0,date=2025-1-4T11:50:03-06:00",Africa_Northern,electricity,biomass,elec_biomass (IGCC CCS),biomass (IGCC CCS) (recirculating),0.0,0.0,0.0,0.0,0.0,0.0,0.00131784,0.00521924,0.01225006,0.02511576,0.04666916,0.0,0.0,0.0,EJ,
"NZ_RE_1.0,date=2025-1-4T11:50:03-06:00",Africa_Northern,electricity,biomass,elec_biomass (IGCC CCS),biomass (IGCC CCS) (seawater),0.0,0.0,0.0,0.0,0.0,0.0,7.47544E-5,2.2480839999999998E-4,6.404132999999999E-4,0.0012131445,0.0020992861999999998,0.0,0.0,0.0,EJ,
"NZ_RE_1.0,date=2025-1-4T11:50:03-06:00",Africa_Northern,electricity,biomass,elec_biomass (IGCC),biomass (IGCC) (dry cooling),0.0,0.0,0.0,0.0,0.0,4.21637E-5,8.97836E-5,1.252958E-4,9.09889E-5,6.512591999999999E-6,2.5818313E-8,0.0,0.0,0.0,EJ,
"NZ_RE_1.0,date=2025-1-4T11:50:03-06:00",Africa_Northern,electricity,biomass,elec_biomass (IGCC),biomass (IGCC) (once through),0.0,0.0,0.0,0.0,0.0,8.29704E-6,1.470391E-5,1.7540679999999998E-5,9.8045E-6,1.2844442E-6,8.82675E-9,0.0,0.0,0.0,EJ,
"NZ_RE_1.0,date=2025-1-4T11:50:03-06:00",Africa_Northern,electricity,biomass,elec_biomass (IGCC),biomass (IGCC) (recirculating),0.0,0.0,0.0,0.0,0.0,4.58736E-4,9.70561E-4,0.001350841,0.001049548,7.806068E-5,2.9818651E-7,0.0,0.0,0.0,EJ,
