elec gen by gen tech
scenario,region,subsector,output,technology,1990,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2065,2080,2095,Units,
"NZ_RE_65,date=2025-30-4T13:06:54-06:00",Africa_Western,hydro,electricity,hydro,0.0804331,0.108752,0.114311,0.11812,0.160889,0.203657,0.246425,0.289193,0.331962,0.37473,0.417498,0.0,0.0,0.0,EJ,
"NZ_RE_65,date=2025-30-4T13:06:54-06:00",Africa_Western,nuclear,electricity,Gen_III,0.0,0.0,0.0,0.0,1.0533E-4,0.00118617,0.0112628,0.0364673,0.0967317,0.235312,0.688718,0.0,0.0,0.0,EJ,
"NZ_RE_65,date=2025-30-4T13:06:54-06:00",Africa_Western,refined liquids,electricity,refined liquids (CC CCS),0.0,0.0,0.0,0.0,0.0,0.0,0.0267526,0.0589612,0.132247,0.292967,0.68836,0.0,0.0,0.0,EJ,
"NZ_RE_65,date=2025-30-4T13:06:54-06:00",Africa_Western,refined liquids,electricity,refined liquids (CC),0.0,0.0,0.0,0.0,0.00237898,0.00605531,0.00395115,0.00592751,0.00740186,0.002673,5.57143E-5,0.0,0.0,0.0,EJ,
"NZ_RE_65,date=2025-30-4T13:06:54-06:00",Africa_Western,refined liquids,electricity,refined liquids (steam/CT),0.0167247,0.0221465,0.0330205,0.040079,0.0266564,0.0248946,0.0132836,0.0101596,0.00606524,0.00157133,4.75785E-5,0.0,0.0,0.0,EJ,
"NZ_RE_65,date=2025-30-4T13:06:54-06:00",Africa_Western,rooftop_pv,elect_td_bld,rooftop_pv,0.0,0.0,0.0,0.0,0.0118938,0.0458546,0.100349,0.186724,0.377741,0.72383,1.19936,0.0,0.0,0.0,EJ,
"NZ_RE_65,date=2025-30-4T13:06:54-06:00",Africa_Western,solar,electricity,CSP_storage,0.0,0.0,0.0,0.0,6.77048E-7,5.2452E-6,1.32698E-4,8.58864E-4,0.00464172,0.020241,0.101551,0.0,0.0,0.0,EJ,
"NZ_RE_65,date=2025-30-4T13:06:54-06:00",Africa_Western,solar,electricity,PV,0.0,1.95E-5,1.51801E-4,0.00239014,0.00450834,0.01160769,0.046128390000000005,0.10752269,0.22918469000000002,0.45349754999999997,1.00293335,0.0,0.0,0.0,EJ,
"NZ_RE_65,date=2025-30-4T13:06:54-06:00",Africa_Western,solar,electricity,PV_storage,0.0,0.0,0.0,0.0,1.43241E-6,7.00448E-6,1.3093048E-4,7.7783548E-4,0.00407491548,0.01788021548,0.09157938307,0.0,0.0,0.0,EJ,
"NZ_RE_65,date=2025-30-4T13:06:54-06:00",Africa_Western,wind,electricity,wind,0.0,9.0E-6,2.87002E-5,2.84685E-4,0.0026333449999999996,0.009748145,0.059392445,0.156499145,0.354197145,0.73053846,1.6363398,0.0,0.0,0.0,EJ,
"NZ_RE_65,date=2025-30-4T13:06:54-06:00",Africa_Western,wind,electricity,wind_offshore,0.0,0.0,0.0,0.0,1.39727E-5,1.713957E-4,0.0034552856999999996,0.018380985699999998,0.0727655857,0.201557613,0.46882619000000003,0.0,0.0,0.0,EJ,
"NZ_RE_65,date=2025-30-4T13:06:54-06:00",Africa_Western,wind,electricity,wind_storage,0.0,0.0,0.0,0.0,4.68498E-6,2.7194379999999997E-5,3.0144837999999995E-4,0.00124142838,0.00473189838,0.017074198380000002,0.0838552134,0.0,0.0,0.0,EJ,
"NZ_RE_65,date=2025-30-4T13:06:54-06:00",Argentina,biomass,electricity,biomass (IGCC CCS),0.0,0.0,0.0,0.0,0.0,0.0,0.00120752,0.00346348,0.00646958,0.0111542,0.0195579,0.0,0.0,0.0,EJ,
"NZ_RE_65,date=2025-30-4T13:06:54-06:00",Argentina,biomass,electricity,biomass (IGCC),0.0,0.0,0.0,0.0,0.0,5.65324E-4,9.44755E-4,0.00108945,6.04247E-4,2.52264E-5,8.3943E-8,0.0,0.0,0.0,EJ,
"NZ_RE_65,date=2025-30-4T13:06:54-06:00",Argentina,biomass,electricity,biomass (conv CCS),0.0,0.0,0.0,0.0,0.0,0.0,0.00801469,0.0268738,0.0466585,0.0622413,0.0701277,0.0,0.0,0.0,EJ,
"NZ_RE_65,date=2025-30-4T13:06:54-06:00",Argentina,biomass,electricity,biomass (conv),3.852E-4,0.0046332,0.00790199,0.00769598,0.0076345,0.00981086,0.0107548,0.0091004,0.00185535,4.13116E-5,1.25057E-7,0.0,0.0,0.0,EJ,
"NZ_RE_65,date=2025-30-4T13:06:54-06:00",Argentina,coal,electricity,coal (IGCC CCS),0.0,0.0,0.0,0.0,0.0,0.0,5.1362E-4,0.00133319,0.00249745,0.00387365,0.00465007,0.0,0.0,0.0,EJ,
