elec gen by gen tech
scenario,region,subsector,output,technology,1990,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2065,2080,2095,Units,
"NZ_RE_0.1,date=2025-1-4T10:11:43-06:00",Africa_Western,gas,electricity,gas (steam/CT),0.0176241,0.046229,0.0966994,0.144144,0.141166,0.154645,0.105777,0.0685664,0.0321419,0.00463374,6.40594E-5,0.0,0.0,0.0,EJ,
"NZ_RE_0.1,date=2025-1-4T10:11:43-06:00",Africa_Western,geothermal,electricity,geothermal,0.0,0.0,0.0,0.0,0.00115919,0.00452952,0.0248833,0.0571562,0.106439,0.141711,0.141582,0.0,0.0,0.0,EJ,
"NZ_RE_0.1,date=2025-1-4T10:11:43-06:00",Africa_Western,hydro,electricity,hydro,0.0804331,0.108752,0.114311,0.11812,0.160889,0.203657,0.246425,0.289193,0.331962,0.37473,0.417498,0.0,0.0,0.0,EJ,
"NZ_RE_0.1,date=2025-1-4T10:11:43-06:00",Africa_Western,nuclear,electricity,Gen_III,0.0,0.0,0.0,0.0,1.0533E-4,0.00118616,0.0112629,0.0364674,0.0967323,0.235312,0.688717,0.0,0.0,0.0,EJ,
"NZ_RE_0.1,date=2025-1-4T10:11:43-06:00",Africa_Western,refined liquids,electricity,refined liquids (CC CCS),0.0,0.0,0.0,0.0,0.0,0.0,0.0267528,0.0589613,0.132248,0.292969,0.68836,0.0,0.0,0.0,EJ,
"NZ_RE_0.1,date=2025-1-4T10:11:43-06:00",Africa_Western,refined liquids,electricity,refined liquids (CC),0.0,0.0,0.0,0.0,0.00237897,0.00605528,0.00395115,0.00592757,0.00740189,0.00267298,5.57149E-5,0.0,0.0,0.0,EJ,
"NZ_RE_0.1,date=2025-1-4T10:11:43-06:00",Africa_Western,refined liquids,electricity,refined liquids (steam/CT),0.0167247,0.0221465,0.0330205,0.040079,0.0266564,0.0248946,0.0132836,0.0101596,0.00606523,0.00157134,4.75789E-5,0.0,0.0,0.0,EJ,
"NZ_RE_0.1,date=2025-1-4T10:11:43-06:00",Africa_Western,rooftop_pv,elect_td_bld,rooftop_pv,0.0,0.0,0.0,0.0,0.0118938,0.0458546,0.100349,0.186724,0.377742,0.72383,1.19936,0.0,0.0,0.0,EJ,
"NZ_RE_0.1,date=2025-1-4T10:11:43-06:00",Africa_Western,solar,electricity,CSP_storage,0.0,0.0,0.0,0.0,6.77048E-7,5.24517E-6,1.32699E-4,8.58864E-4,0.00464176,0.020241,0.101551,0.0,0.0,0.0,EJ,
"NZ_RE_0.1,date=2025-1-4T10:11:43-06:00",Africa_Western,solar,electricity,PV,0.0,1.95E-5,1.51801E-4,0.00239014,0.00450834,0.011607639999999999,0.04612864,0.10752334,0.22918634,0.45349819999999996,1.002933,0.0,0.0,0.0,EJ,
"NZ_RE_0.1,date=2025-1-4T10:11:43-06:00",Africa_Western,solar,electricity,PV_storage,0.0,0.0,0.0,0.0,1.43241E-6,7.00444E-6,1.3093044E-4,7.7783544E-4,0.00407494544,0.017880145440000002,0.09157921303,0.0,0.0,0.0,EJ,
"NZ_RE_0.1,date=2025-1-4T10:11:43-06:00",Africa_Western,wind,electricity,wind,0.0,9.0E-6,2.87002E-5,2.84685E-4,0.0026333449999999996,0.009748095,0.059392694999999995,0.156499695,0.354199695,0.73053901,1.63633935,0.0,0.0,0.0,EJ,
"NZ_RE_0.1,date=2025-1-4T10:11:43-06:00",Africa_Western,wind,electricity,wind_offshore,0.0,0.0,0.0,0.0,1.39727E-5,1.713947E-4,0.0034553047,0.018381004700000002,0.0727659047,0.201557932,0.46882651,0.0,0.0,0.0,EJ,
"NZ_RE_0.1,date=2025-1-4T10:11:43-06:00",Africa_Western,wind,electricity,wind_storage,0.0,0.0,0.0,0.0,4.68498E-6,2.7194180000000003E-5,3.0145018E-4,0.00124143218,0.0047319321800000005,0.01707413218,0.0838550472,0.0,0.0,0.0,EJ,
"NZ_RE_0.1,date=2025-1-4T10:11:43-06:00",Argentina,biomass,electricity,biomass (IGCC CCS),0.0,0.0,0.0,0.0,0.0,0.0,0.00120753,0.00346366,0.00646969,0.0111544,0.019558,0.0,0.0,0.0,EJ,
"NZ_RE_0.1,date=2025-1-4T10:11:43-06:00",Argentina,biomass,electricity,biomass (IGCC),0.0,0.0,0.0,0.0,0.0,5.65327E-4,9.4475E-4,0.00108946,6.04249E-4,2.52264E-5,8.39449E-8,0.0,0.0,0.0,EJ,
"NZ_RE_0.1,date=2025-1-4T10:11:43-06:00",Argentina,biomass,electricity,biomass (conv CCS),0.0,0.0,0.0,0.0,0.0,0.0,0.0080151,0.0268741,0.0466585,0.0622411,0.0701275,0.0,0.0,0.0,EJ,
